"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"FF","2020-09-08","93.9","-2.54","5.54","Profar, Jurickson",595777,665733,"double","hit_into_play",,,,,9,"Jurickson Profar doubles (3) on a sharp line drive to center fielder Kevin Pillar.   Jason Castro scores.","R","L","R","SD","COL","X",8,"line_drive",1,1,2020,"-0.95","0.93","0.43","2",,488771,,0,7,"Bot",104.79,44.65,,,553869,,,9.831606589066746,-136.35843933887034,-5.528290854785074,-14.024803743171411,29.03097840899211,-19.52729791727814,"3.27","1.57",270,"103",12,"94.4",1864,"6.6",631071,665733,553869,641857,641658,571448,596115,606132,607680,453568,"53.87",0.913,0.905,"1.25",1,1,1,4,64,3,"4-Seam Fastball",12,5,12,5,5,13,13,5,"Standard","Standard",226,"0.001","0.971"
"FF","2020-09-08","92.6","-1.21","6.06","Profar, Jurickson",595777,620445,"field_out","hit_into_play",,,,,4,"Jurickson Profar grounds out sharply, shortstop Trevor Story to first baseman Ryan McMahon.","R","L","R","SD","COL","X",6,"ground_ball",0,1,2020,"-0.52","1.22","-0.49","2.15",,,,2,2,"Bot",121.03,175.42,,,547172,,,3.0006382663311895,-134.7414317462595,-6.905641757705626,-7.013108201654656,28.086738911534848,-16.00766157541813,"3.27","1.57",67,"104.5",1,"93.4",1974,"6.7",631071,620445,547172,641857,641658,571448,596115,606132,607680,453568,"53.81",0.467,0.42,"0",1,0,0,4,27,2,"4-Seam Fastball",10,3,10,3,3,10,10,3,"Standard","Standard",215,"-0.001","-0.095"
"FF","2020-09-08","92.8","-2.52","5.49","Profar, Jurickson",595777,665733,"field_out","hit_into_play",,,,,8,"Jurickson Profar grounds out, second baseman Garrett Hampson to first baseman Ryan McMahon.","R","L","R","SD","COL","X",4,"ground_ball",3,2,2020,"-0.86","1.12","0.18","2.08",,,571976,2,4,"Bot",161.43,140.83,,,547172,,,8.838045732266927,-134.78813120510983,-5.44705053129458,-12.305087711928005,28.067771771899274,-17.504914070694852,"3.27","1.57",8,"94.4",-15,"93.7",1946,"6.8",631071,665733,547172,641857,641658,571448,596115,606132,607680,453568,"53.7",0.133,0.123,"0",1,0,0,2,42,7,"4-Seam Fastball",11,3,11,3,3,11,11,3,"Standard","Standard",225,"-0.001","-0.277"
"FF","2020-09-08","94.5","-1.09","6.04","Profar, Jurickson",595777,620445,"single","hit_into_play",,,,,3,"Jurickson Profar singles on a line drive to center fielder Kevin Pillar.  Jurickson Profar out at 2nd on the throw, center fielder Kevin Pillar to first baseman Ryan McMahon to second baseman Garrett Hampson.   Jason Castro to 3rd.","R","L","R","SD","COL","X",8,"line_drive",0,2,2020,"-0.7","1.4","0.34","2.98",,488771,,1,1,"Bot",111.54,94.46,,,547172,,,5.3489757327279985,-137.54001262047095,-5.4771315927589495,-10.050475583651904,29.629469601755535,-13.333392941119614,"3.27","1.57",211,"72.7",20,"95.5",2076,"6.8",631071,620445,547172,641857,641658,571448,596115,606132,607680,453568,"53.68",0.96,0.905,"0.9",1,1,0,4,15,3,"4-Seam Fastball",5,3,5,3,3,5,5,3,"Standard","Standard",211,"-0.02","0.803"
"CH","2020-09-07","90.3","-2.2","5.67","Profar, Jurickson",595777,608032,"double","hit_into_play",,,,,9,"Jurickson Profar doubles (2) on a line drive to right fielder Charlie Blackmon.   Jorge Mateo scores.","R","L","R","SD","COL","X",9,"line_drive",0,2,2020,"-0.72","0.91","0.57","1.92",,,622761,0,9,"Bot",184.59,137.86,,,460077,,,8.382775161833273,-131.1577219495925,-5.28251135302488,-10.095639499515688,28.350820301232364,-20.699112589524443,"3.26","1.57",193,"75.2",18,"90",1736,"6.2",631084,608032,460077,502517,641857,571448,596115,656541,607680,453568,"54.27",0.92,0.875,"1.25",1,1,1,4,67,5,"Changeup",0,0,0,0,0,1,1,0,"Standard","Standard",243,"0.292","1.171"
"SL","2020-09-07","83.6","-1.67","5.78","Profar, Jurickson",595777,622075,"single","hit_into_play",,,,,13,"Jurickson Profar singles on a line drive to center fielder Kevin Pillar.   Jorge Ona to 2nd.","R","L","R","SD","COL","X",8,"line_drive",1,2,2020,"0.44","-0.02","-0.95","2.07",,,671250,0,7,"Bot",120.18,103.83,,,547172,,,0.792990300500594,-121.77147557281147,-2.1464188223407357,4.228738001021792,23.005389140247214,-32.129129353709374,"3.26","1.57",223,"98.6",11,"84.4",2091,"6.7",631084,622075,547172,502517,641857,571448,596115,656541,607680,453568,"53.84",0.887,0.844,"0.9",1,1,0,4,50,4,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",99,"0.077","0.81"
"FF","2020-08-31","94.2","-2.22","6.24","Profar, Jurickson",595777,608566,"single","hit_into_play",,,,,5,"Jurickson Profar singles on a line drive to left fielder Raimel Tapia.  Jurickson Profar out at 2nd on the throw, left fielder Raimel Tapia to second baseman Ryan McMahon.","R","L","R","COL","SD","X",7,"line_drive",0,0,2020,"-0.34","0.84","-0.25","2.57",,,,2,6,"Top",58.03,126.91,,,547172,,,5.773417482391314,-137.1956766425836,-5.718017249056751,-5.404895725655951,24.0091291269028,-20.546920019493626,"3.26","1.57",145,"87.9",8,"93.4",2174,"5.3",631527,608566,547172,502517,641857,571448,596115,606132,656541,453568,"55.22",0.527,0.477,"0.9",1,1,0,4,43,1,"4-Seam Fastball",0,5,5,0,5,0,5,0,"Standard","Standard",220,"0.002","0.139"
"KC","2020-08-31","85.5","-2.44","6.32","Profar, Jurickson",595777,608566,"single","hit_into_play",,,,,13,"Jurickson Profar singles on a soft ground ball to shortstop Trevor Story.   Jake Cronenworth scores.    Austin Nola to 2nd.","R","L","R","COL","SD","X",6,"ground_ball",0,2,2020,"0.42","-0.46","-0.89","2.19",630105,,543592,0,4,"Top",132.04,164.88,,,547172,,,2.7424390868062476,-124.5982867835314,-2.602875535637466,3.958645102112767,21.26289897723238,-36.745759292496594,"3.26","1.57",1,"91.9",-57,"84.1",2764,"5",631527,608566,547172,502517,641857,571448,596115,606132,656541,453568,"55.52",0.247,0.27,"0.9",1,1,0,2,28,3,"Knuckle Curve",0,4,4,0,5,0,5,0,"Standard","Standard",21,"-0.018","0.988"
"FC","2020-08-30","87.1","-1.88","5.84","Profar, Jurickson",595777,592346,"single","hit_into_play",,,,,5,"Jurickson Profar singles on a sharp ground ball to first baseman Josh Fuentes.   Ty France to 3rd.","R","L","R","COL","SD","X",3,"ground_ball",0,1,2020,"0.34","0.22","0.05","2.29",,,664034,1,6,"Top",151,177,,,460077,,,3.920567894235428,-127.00145110120597,-2.967957786627198,3.0927871696205997,19.693150409128076,-29.434141084848942,"3.26","1.57",19,"100.5",-6,"87.4",2468,"5.8",631526,592346,460077,658069,641857,571448,641658,606132,656541,453568,"54.68",0.28,0.255,"0.9",1,1,0,2,44,2,"Cutter",0,5,5,0,5,0,5,0,"Standard","Standard",131,"-0.011","0.547"
"CH","2020-08-30","85.9","-1.67","5.35","Profar, Jurickson",595777,624418,"field_out","hit_into_play",,,,,8,"Jurickson Profar flies out to center fielder Sam Hilliard.","R","L","R","COL","SD","X",8,"fly_ball",1,1,2020,"-0.85","0.63","0.07","1.87",630105,,664034,2,1,"Top",177.61,46.07,,,460077,,,5.812787278007115,-125.12928414368079,-3.3971234910159307,-9.971141729157843,19.95998809957576,-25.02207909666818,"3.26","1.57",379,"94.9",36,"86.2",1815,"5.9",631526,624418,460077,658069,641857,571448,641658,606132,656541,453568,"54.56",0.107,0.189,"0",1,0,0,3,8,3,"Changeup",0,3,3,0,3,0,3,0,"Standard","Standard",240,"0.029","-0.548"
"SL","2020-08-29","84.4","-2.53","5.56","Profar, Jurickson",595777,453268,"single","hit_into_play",,,,,4,"Jurickson Profar singles on a line drive to right fielder Charlie Blackmon.","R","L","R","COL","SD","X",9,"line_drive",0,1,2020,"0.54","0.06","-0.74","2.77",,,,0,9,"Top",173.03,90.7,,,547172,,,3.0637060734754367,-123.11077729800104,-0.39681386205183866,5.090018191725188,19.32027784507444,-31.690995577107568,"3.37","1.53",215,"84.1",14,"84.5",2773,"5.8",631525,453268,547172,658069,641857,571448,596115,606132,641658,453568,"54.73",0.873,0.828,"0.9",1,1,0,4,67,2,"Slider",3,3,3,3,3,3,3,3,"Standard","Standard",84,"-0.082","0.439"
"SI","2020-08-27","95.8","-3.12","4.47","Profar, Jurickson",595777,592865,"field_out","hit_into_play",,,,,9,"Jurickson Profar grounds out, pitcher Taylor Williams to first baseman Jose Marmolejos.","R","L","R","SD","SEA","X",1,"ground_ball",1,1,2020,"-1.46","0.95","0.55","2.1",,,,1,7,"Bot",121.19,183.66,,,543592,,,12.957566430364682,-138.79074098191205,-2.702828800128333,-21.882954075569007,32.81171880694604,-19.54330448876562,"3.37","1.53",1,"67.3",-67,"95.2",2364,"6.3",631083,592865,543592,592530,643418,572122,641487,664059,641786,641584,"54.18",0.233,0.213,"0",1,0,0,2,60,3,"Sinker",3,7,3,7,7,3,3,7,"Standard","Standard",238,"-0.005","-0.162"
"FS","2020-08-25","82.8","-1.26","6.26","Profar, Jurickson",595777,673633,"field_out","hit_into_play",,,,,7,"Jurickson Profar grounds out, second baseman Dee Gordon to first baseman Evan White.","R","L","R","SD","SEA","X",4,"ground_ball",0,1,2020,"-0.8","0.07","-0.41","1.58",,,,1,6,"Bot",153.2,139.49,,,543592,,,3.4847976913602032,-120.56629405139802,-4.382093188376231,-8.429126433251264,22.422724441130292,-30.85369783484627,"3.27","1.57",4,"96.3",-20,"82.9",1200,"6.2",631081,673633,543592,657108,543829,572122,641487,664059,641786,641584,"54.27",0.167,0.167,"0",1,0,0,2,55,2,"Split-Finger",3,6,3,6,6,3,3,6,"Standard","Standard",232,"-0.017","-0.142"
"CH","2020-08-23","84.9","-1.25","6.14","Profar, Jurickson",595777,425844,"field_out","hit_into_play",,,,,4,"Jurickson Profar grounds out, second baseman Jose Altuve to first baseman Yuli Gurriel.   Wil Myers scores.    Jake Cronenworth to 2nd.","R","L","R","SD","HOU","X",4,"ground_ball",2,1,2020,"-0.95","0.51","-0.71","2.23",571976,,630105,1,4,"Bot",151.62,154.88,,,455117,,,3.1378096223259577,-123.65709358451282,-3.869063296428861,-10.413914851137058,23.920545663852042,-26.335052395452585,"3.27","1.57",5,"80.3",-25,"84.5",,"5.9",631080,425844,455117,493329,514888,647351,621043,663656,543807,502210,"54.6",0.087,0.092,"0",1,0,0,2,33,4,"Changeup",2,3,2,3,3,3,3,3,"Standard","Standard",,"0.034","-0.747"
"SI","2020-08-09","92.9","-2.9","5.19","Profar, Jurickson",595777,592233,"single","hit_into_play",,,,,7,"Jurickson Profar singles on a sharp ground ball to right fielder Kole Calhoun.   Wil Myers to 3rd.    Trent Grisham to 2nd.","R","L","R","SD","ARI","X",9,"ground_ball",0,0,2020,"-1.51","0.62","-0.28","1.94",,571976,663757,1,7,"Bot",152.95,153.34,,,608348,,,9.995032786082328,-134.81711883709735,-3.8271130422775865,-20.668299849455316,30.69052014321481,-23.890732799921487,"3.27","1.57",44,"105.7",0,"92.5",2050,"6.3",631075,592233,608348,572233,670370,571875,605113,445055,641796,594777,"54.22",0.5,0.479,"0.9",1,1,0,4,58,1,"Sinker",9,1,9,1,1,9,9,1,"Standard","Standard",235,"0","0.952"
"CH","2020-08-02","84.5","-2.23","5.93","Profar, Jurickson",595777,622608,"force_out","hit_into_play",,,,,7,"Jurickson Profar grounds into a force out, second baseman Ryan McMahon to shortstop Trevor Story.   Wil Myers out at 2nd.    Jurickson Profar to 1st.","R","L","R","COL","SD","X",4,"ground_ball",1,1,2020,"-0.68","0.65","-0.39","2.03",,,571976,1,5,"Top",139.59,168.3,,,547172,,,5.6533745466877,-123.01963157568423,-4.120459171826592,-7.977193155405062,20.656536633304324,-25.01886540880958,"3.37","1.53",59,"72.3",4,"85",2109,"6.2",631541,622608,547172,502517,641857,571448,596115,572008,621311,453568,"54.25",0.193,0.192,"0",1,0,0,2,33,3,"Changeup",3,0,0,3,0,3,0,3,"Standard","Standard",209,"0.028","-0.352"
"SL","2020-08-01","87.2","-0.97","6.53","Profar, Jurickson",595777,641755,"field_out","hit_into_play",,,,,9,"Jurickson Profar pops out to first baseman Ryan McMahon in foul territory.","R","L","R","COL","SD","X",3,"popup",0,0,2020,"0.25","0.25","0.41","1.48",,592518,502054,1,9,"Top",195.4,151.56,,,460077,,,2.749980623993971,-126.98881367176769,-6.50062268236487,2.3013556500116525,22.066985869072163,-28.485729599570366,"3.37","1.53",198,"83.6",62,"86.5",2461,"5.5",631540,641755,460077,641857,572008,571448,596115,641658,621311,453568,"55.03",0.02,0.029,"0",1,0,0,3,67,1,"Slider",6,1,1,6,1,6,1,6,"Standard","Standard",140,"0.009","-0.464"
"CU","2020-07-31","77.4","-1.93","5.74","Profar, Jurickson",595777,592351,"field_out","hit_into_play",,,,,8,"Jurickson Profar pops out to third baseman Nolan Arenado.","R","L","R","COL","SD","X",5,"popup",1,1,2020,"1.08","-0.1","0.11","1.84",,502054,,1,6,"Top",93,145.66,,,547172,,,2.3739914394678316,-112.82090274109008,-1.2810622275478576,8.936967735924084,18.48845407599369,-32.99958528969996,"3.37","1.53",168,"75.3",62,"77.7",2643,"6.2",631539,592351,547172,502517,641857,571448,596115,656541,621311,453568,"54.29",0.013,0.017,"0",1,0,0,3,44,3,"Curveball",2,3,3,2,3,2,3,2,"Standard","Standard",46,"0.037","-0.328"
