"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"SI","2022-06-18","95.9","-2.46","5.83","Grisham, Trent",663757,608566,"field_out","hit_into_play",,,,,8,"Trent Grisham flies out sharply to center fielder Yonathan Daza.","R","L","R","COL","SD","X",8,"fly_ball",1,1,2022,"-1.13","0.37","-0.16","1.9",,,,1,4,"Top",145.93,37.72,,,661531,,,8.553947921254364,-139.43091774827002,-5.629895733372652,-16.570565231295216,26.71810673595086,-26.33321865566533,"3.45","1.69",404,"104",22,"95.4",2031,"5.7",662999,608566,661531,543068,663898,641857,578428,656582,602074,545341,"54.76",0.743,1.172,"0",1,0,0,6,30,3,"Sinker",2,1,1,2,1,2,1,2,"Standard","Standard",227,"0.02","-0.147"
"FC","2022-06-18","91.7","-1.26","6.34","Grisham, Trent",663757,517008,"field_out","hit_into_play",,,,,8,"Trent Grisham flies out to left fielder Connor Joe.","R","L","R","COL","SD","X",7,"fly_ball",0,0,2022,"0.3","0.34","-0.03","2.1",,,,2,8,"Top",38.91,94.3,,,661531,,,2.4588239235170177,-133.5206909369659,-5.614656069317711,3.145172399804768,25.825693348130475,-27.222049757428728,"3.45","1.69",336,"93.4",27,"91.8",2118,"6.1",662999,517008,661531,543068,663898,641857,578428,656582,602074,545341,"54.41",0.149,0.201,"0",1,0,0,3,66,1,"Cutter",4,4,4,4,4,4,4,4,"Standard","Standard",192,"0.025","-0.099"
"SI","2022-06-17","90.2","1.93","5.31","Grisham, Trent",663757,607536,"field_out","hit_into_play",,,,,9,"Trent Grisham grounds out sharply, shortstop Jose Iglesias to first baseman C.  J. Cron.","R","L","L","COL","SD","X",6,"ground_ball",0,1,2022,"1.27","0.55","0.73","1.82",,,,1,6,"Top",120.69,126.1,,,661531,,,-5.682389102309206,-131.29252735707107,-3.9704356535329124,15.848765349227484,25.59233176470444,-25.13846297886438,"3.46","1.7",135,"94.6",6,"90.5",2497,"6.3",662985,607536,661531,543068,663898,676701,578428,656582,602074,545341,"54.21",0.494,0.459,"0",1,0,0,4,52,2,"Sinker",8,4,4,8,4,8,4,8,"Standard","Standard",136,"0.01","-0.131"
"FF","2022-06-17","90","1.32","5.87","Grisham, Trent",663757,607536,"field_out","hit_into_play",,,,,7,"Trent Grisham grounds out softly, catcher Brian Serven to first baseman C.  J. Cron.   Jorge Alfaro to 2nd.","R","L","L","COL","SD","X",2,"ground_ball",1,0,2022,"0.28","0.82","-0.71","1.7",,,595751,1,2,"Top",125.62,201.49,,,661531,,,-5.65395271230376,-131.12970533986743,-6.277704506867426,4.191782519650464,21.13827382162237,-21.709959530057464,"3.46","1.7",0,"45.4",-76,"91.4",2382,"6.5",662985,607536,661531,543068,663898,676701,578428,656582,602074,545341,"53.98",0.169,0.152,"0",1,0,0,1,13,2,"4-Seam Fastball",3,0,0,3,0,3,0,3,"Standard","Strategic",148,"0.018","-0.412"
"SI","2022-06-12","95.7","-2.33","5.89","Grisham, Trent",663757,608566,"field_out","hit_into_play",,,,,4,"Trent Grisham grounds out to first baseman C.  J. Cron.","R","L","R","SD","COL","X",3,"ground_ball",2,1,2022,"-1.47","0.78","-0.33","2.7",,595751,,2,5,"Bot",157.45,163.32,,,661531,,,8.476248872616049,-139.11531014029435,-4.5153572403699425,-20.953335103732023,30.30698930595396,-21.17959207294271,"3.47","1.7",70,"94.7",3,"94.6",2119,"5.6",662256,608566,661531,543068,663898,641857,578428,602074,641658,545341,"54.87",0.429,0.4,"0",1,0,0,4,40,4,"Sinker",1,2,1,2,2,1,1,2,"Standard","Standard",228,"-0.051","-0.333"
"FF","2022-06-11","91","1.19","5.74","Grisham, Trent",663757,607536,"field_out","hit_into_play",,,,,5,"Trent Grisham pops out to shortstop Garrett Hampson.","R","L","L","SD","COL","X",6,"popup",1,1,2022,"0.53","1.23","0.07","2.47",,,,1,5,"Bot",106.33,132.98,,,553869,,,-3.9687445511270805,-132.351815421019,-4.9162686149013,7.060470392499293,30.78581375290048,-16.86809109699906,"3.46","1.71",176,"95.4",58,"91.2",2377,"6.6",662222,607536,553869,656582,663898,641857,641658,602074,545341,453568,"53.87",0.006,0.005,"0",1,0,0,3,45,3,"4-Seam Fastball",1,6,1,6,6,1,1,6,"Standard","Standard",146,"-0.008","-0.147"
"FF","2022-06-11","96.6","-1.34","5.67","Grisham, Trent",663757,596112,"field_out","hit_into_play",,,,,4,"Trent Grisham lines out to second baseman Brendan Rodgers.","R","L","R","SD","COL","X",4,"line_drive",1,0,2022,"-1.3","1.26","-0.79","2.44",,,543592,1,7,"Bot",145.51,150.61,,,553869,,,4.425892195427185,-140.4909740589498,-5.838544072622793,-18.168850998683883,35.75788351144702,-14.383924470271099,"3.46","1.71",157,"88.7",12,"96",2381,"6.3",662222,596112,553869,656582,663898,641857,641658,602074,545341,453568,"54.23",0.786,0.737,"0",1,0,0,4,61,2,"4-Seam Fastball",2,6,2,6,6,2,2,6,"Standard","Standard",225,"-0.021","-0.341"
"SI","2022-06-10","92.7","2.87","6.05","Grisham, Trent",663757,621389,"field_out","hit_into_play",,,,,5,"Trent Grisham flies out to left fielder Connor Joe.","R","L","L","SD","COL","X",7,"fly_ball",3,2,2022,"1.36","0.82","-0.06","2.84",608577,673490,,2,6,"Bot",93.33,121.87,,,553869,,,-10.244498387332895,-134.50049345796822,-4.042402039314728,18.869762662001293,32.832927980264834,-21.485792756003303,"3.46","1.69",212,"81.7",51,"90.4",2297,"5.3",662275,621389,553869,543068,641658,641857,578428,656582,602074,545341,"55.17",0.034,0.042,"0",1,0,0,3,58,7,"Sinker",7,0,7,0,0,7,7,0,"Standard","Standard",124,"-0.001","-0.468"
"FC","2022-06-10","85.1","3.1","5.94","Grisham, Trent",663757,621389,"field_out","hit_into_play",,,,,13,"Trent Grisham grounds out to first baseman C.  J. Cron.   Nomar Mazara to 3rd.    Ha-Seong Kim to 2nd.","R","L","L","SD","COL","X",3,"ground_ball",0,2,2022,"0.01","0.44","-0.74","1.06",,608577,673490,1,5,"Bot",157.63,174.85,,,553869,,,-8.888003339935494,-123.60293967941871,-5.9643737179786624,1.795219857994964,22.963202141418638,-26.633468115921513,"3.46","1.69",2,"65.4",-34,"84",2377,"5.5",662275,621389,553869,543068,641658,641857,578428,656582,602074,545341,"55",0.06,0.054,"0",1,0,0,2,45,3,"Cutter",5,0,5,0,0,5,5,0,"Standard","Standard",110,"-0.003","-0.44"
"FF","2022-06-05","92.7","1.34","5.93","Grisham, Trent",663757,641778,"double","hit_into_play",,,,,6,"Trent Grisham hits a ground-rule double (9) on a fly ball to right field.","R","L","L","MIL","SD","X",,"fly_ball",3,2,2022,"1.02","1.46","0.49","2.9",,,,0,5,"Top",216.32,100.15,,,605170,,,-4.398396742419383,-134.8377234895917,-5.056418495526979,13.453628454989046,32.83831762918819,-13.551454972644693,"3.49","1.74",329,"92",26,"91.9",2321,"6.1",661241,641778,605170,642133,543939,607054,622569,592885,621438,457705,"54.41",0.14,0.174,"1.25",1,1,1,3,33,6,"4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard",143,"-0.087","0.555"
"FF","2022-06-05","90.7","1.24","6","Grisham, Trent",663757,641778,"field_out","hit_into_play",,,,,8,"Trent Grisham grounds out to first baseman Rowdy Tellez.","R","L","L","MIL","SD","X",3,"ground_ball",0,0,2022,"1.01","1.15","0.21","2.17",,,,0,3,"Top",150.69,167.92,,,605170,,,-4.707529027112884,-131.96385414474548,-6.1036388988402805,12.767105429674643,28.053149850280303,-17.6008417205616,"3.49","1.74",16,"93.6",-7,"90.4",2063,"6.1",661241,641778,605170,642133,543939,607054,622569,592885,621438,457705,"54.41",0.217,0.198,"0",1,0,0,2,17,1,"4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard",143,"0.026","-0.221"
"SI","2022-06-04","97","0.36","6.32","Grisham, Trent",663757,676879,"single","hit_into_play",,,,,5,"Trent Grisham singles on a ground ball to left fielder Andrew McCutchen.   Jose Azocar to 3rd.","R","L","L","MIL","SD","X",7,"ground_ball",1,2,2022,"1.34","0.6","-0.1","2.6",,,640492,0,5,"Top",112.12,145.04,,,656577,,,-4.2004242206468385,-141.09938067587876,-5.6532024663966824,18.811632387223632,34.72209733444584,-23.016125590755667,"3.51","1.75",80,"79.6",6,"95",2312,"5.3",661214,676879,656577,642133,543939,607054,622569,457705,456715,621438,"55.18",0.303,0.273,"0.9",1,1,0,2,32,4,"Sinker",0,1,1,0,1,0,1,0,"Standard","Standard",147,"-0.091","0.785"
"FC","2022-06-03","95","-0.98","5.79","Grisham, Trent",663757,669203,"field_out","hit_into_play",,,,,5,"Trent Grisham flies out to left fielder Christian Yelich.","R","L","R","MIL","SD","X",7,"fly_ball",3,1,2022,"-0.07","1.16","0.05","2.69",,,,0,4,"Top",85.89,110.29,,,605170,,,2.8517611263316547,-138.34044633075763,-5.063067853434054,-1.5685206731053967,30.97140004834055,-16.418187148012137,"3.48","1.69",245,"75.1",40,"95.1",2626,"6.3",661334,669203,605170,642133,543939,607054,622569,592885,456715,621438,"54.16",0.157,0.141,"0",1,0,0,3,27,5,"Cutter",0,2,2,0,2,0,2,0,"Standard","Standard",192,"0.017","-0.374"
"SI","2022-06-02","93.6","-0.98","5.98","Grisham, Trent",663757,605288,"field_out","hit_into_play",,,,,5,"Trent Grisham pops out to third baseman Jace Peterson on the infield fly rule.","R","L","R","MIL","SD","X",5,"popup",3,1,2022,"-1.31","0.83","-0.26","2.74",,572228,608577,1,4,"Top",82.11,153.73,,,605170,,,4.805337575112748,-136.37973676638063,-4.558035845987955,-17.470170296633366,26.778066212292327,-20.996133668769616,"3.46","1.69",160,"84.6",65,"94.6",2128,"6.5",661340,605288,605170,642133,543939,607054,649966,669374,621438,457705,"53.95",0.006,0.006,"0",1,0,0,3,27,5,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",218,"0.053","-0.684"
"SI","2022-06-01","93.1","-1.36","6.25","Grisham, Trent",663757,641712,"field_out","hit_into_play",,,,,5,"Trent Grisham grounds out, second baseman Brendan Donovan to first baseman Juan Yepez.","R","L","R","STL","SD","X",4,"ground_ball",1,2,2022,"-1.22","0.6","-0.06","2.39",,,,1,2,"Top",145.62,155.72,,,668800,,,6.033482213075915,-135.51220610410712,-5.541146170376478,-16.360839397985675,27.68213035409967,-23.740359419708245,"3.45","1.69",6,"90.6",-20,"93.7",2038,"6.5",661982,641712,668800,660766,680977,571448,624641,572816,664056,663457,"54.03",0.1,0.091,"0",1,0,0,2,12,4,"Sinker",0,1,1,0,1,0,1,0,"Standard","Standard",219,"0.015","-0.111"
"SI","2022-05-30","92.5","2.56","5.66","Grisham, Trent",663757,676050,"field_out","hit_into_play",,,,,6,"Trent Grisham grounds out, first baseman Paul Goldschmidt to pitcher Packy Naughton.","R","L","L","STL","SD","X",3,"ground_ball",3,2,2022,"1.2","0.94","0.66","2.43",,,,0,3,"Top",160.23,152.89,,,425877,,,-7.396597203521411,-134.7117759561855,-4.560222012033626,16.116574030034414,23.9525993605259,-19.923252051316293,"3.48","1.71",98,"74.9",9,"92.5",1992,"5.8",661989,676050,425877,502671,669357,571448,669242,660766,664056,680977,"54.66",0.297,0.267,"0",1,0,0,2,15,6,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",140,"0.025","-0.298"
"CH","2022-05-25","87.2","-2.11","5.12","Grisham, Trent",663757,642207,"field_out","hit_into_play",,,,,13,"Trent Grisham pops out to shortstop Luis Urias.","R","L","R","SD","MIL","X",6,"popup",2,2,2022,"-1.85","-0.09","-0.94","1.85",,,,2,9,"Bot",101.47,155.72,,,553882,,,6.7648319712333835,-126.70073014231056,-1.4467346735441176,-21.311248107492343,28.83286280158529,-33.034253474954475,"3.5","1.7",150,"85.8",64,"88.6",2613,"7.5",662228,642207,553882,642133,543939,607054,649966,592885,456715,621438,"53.01",0.006,0.006,"0",1,0,0,3,68,5,"Changeup",1,2,1,2,2,1,1,2,"Standard","Standard",270,"-0.044","-0.083"
"SI","2022-05-24","87.2","4.2","4.37","Grisham, Trent",663757,571948,"grounded_into_double_play","hit_into_play",,,,,9,"Trent Grisham grounds into a double play, pitcher Hoby Milner to shortstop Luis Urias to first baseman Keston Hiura.   Luke Voit to 3rd.    Ha-Seong Kim out at 2nd.    Trent Grisham out at 1st.","R","L","L","SD","MIL","X",1,"ground_ball",2,0,2022,"1.46","-0.21","0.37","1.87",,572228,673490,0,7,"Bot",133.32,185.18,,,605170,,,-12.29040512924464,-126.41302566109182,0.6544547579350428,18.20598003918336,26.340942760752622,-34.862028842121525,"3.5","1.7",3,"72.8",-29,"87.7",1870,"6.9",662229,571948,605170,669374,543939,670712,649966,457705,456715,621438,"53.63",0.046,0.041,"0",1,0,0,2,55,3,"Sinker",1,4,1,4,4,1,1,4,"Standard","Standard",108,"-0.149","-0.876"
"SI","2022-05-23","93.2","-1.01","6","Grisham, Trent",663757,605288,"double","hit_into_play",,,,,13,"Trent Grisham doubles (6) on a line drive to left fielder Christian Yelich.   Luke Voit to 3rd.","R","L","R","SD","MIL","X",7,"line_drive",0,0,2022,"-1.43","0.33","-0.93","2.32",,,572228,1,5,"Bot",58.7,119.32,,,553882,,,3.3593230130052234,-135.7095497820349,-4.41250160504404,-18.397045796110266,31.316256042923033,-27.346815652346336,"3.5","1.71",198,"89.4",14,"93.6",1945,"6.6",662257,605288,553882,642133,543939,607054,649966,592885,456715,621438,"53.87",0.96,0.923,"1.25",1,1,1,4,40,1,"Sinker",0,2,0,2,2,0,0,2,"Standard","Standard",225,"0.12","0.905"
"CH","2022-05-23","81.6","-1.23","5.59","Grisham, Trent",663757,502202,"single","hit_into_play",,,,,14,"Trent Grisham singles on a bunt ground ball to pitcher Brad Boxberger.   Wil Myers scores.    Jose Azocar to 2nd.","R","L","R","SD","MIL","X",1,"ground_ball",1,1,2022,"-1.06","0.61","0.2","1.57",571976,,640492,1,7,"Bot",135.47,190.81,,,553882,,,5.207209160037157,-118.68081477482636,-3.5878795626340847,-11.04642149403054,23.08738801846335,-25.958920208168145,"3.5","1.71",1,"39.4",-56,"80.8",1382,"5.8",662257,502202,553882,642133,543939,607054,649966,592885,456715,621438,"54.68",0.24,0.227,"0.9",1,1,0,1,56,3,"Changeup",1,2,1,2,2,2,2,2,"Standard","Standard",226,"0.149","-0.025"
"CH","2022-05-23","83.9","-2.19","5.28","Grisham, Trent",663757,642207,"field_out","hit_into_play",,,,,13,"Trent Grisham grounds out to first baseman Rowdy Tellez.   Jose Azocar to 2nd.","R","L","R","SD","MIL","X",3,"ground_ball",3,1,2022,"-1.74","-0.13","-0.73","1.44",,,640492,0,9,"Bot",153.74,172.5,,,605170,,,6.953094992441782,-121.98925099263622,-2.18921116401352,-18.714423379113796,25.80035323307477,-33.17804601824745,"3.5","1.71",3,"62.2",-25,"85.1",2694,"7.3",662257,642207,605170,642133,543939,670712,649966,592885,456715,621438,"53.24",0.034,0.031,"0",1,0,0,2,72,5,"Changeup",2,2,2,2,2,2,2,2,"Standard","Standard",275,"-0.009","-0.763"
"FF","2022-05-19","92.4","-2.02","6.46","Grisham, Trent",663757,502043,"field_out","hit_into_play",,,,,5,"Trent Grisham flies out to right fielder Nick Castellanos.","R","L","R","PHI","SD","X",9,"fly_ball",0,0,2022,"-0.67","1.29","0.15","2.65",429664,,543592,2,4,"Top",157.54,76.24,,,596117,,,7.058594178484553,-134.30031110376316,-6.7772053379542445,-9.636864710972446,28.340797934281586,-15.2906137247178,"3.47","1.72",315,"88.5",40,"93.3",2260,"6.8",661623,502043,596117,656555,622666,664761,681082,656941,546318,592206,"53.68",0.011,0.013,"0",1,0,0,3,30,1,"4-Seam Fastball",0,2,2,0,2,0,2,0,"Standard","Standard",214,"0.039","-0.479"
"FF","2022-05-17","92.6","2.54","6.21","Grisham, Trent",663757,543272,"double","hit_into_play",,,,,7,"Trent Grisham doubles (5) on a sharp fly ball to center fielder Roman Quinn.   Robinson Cano scores.","R","L","L","PHI","SD","X",8,"fly_ball",2,2,2022,"0.98","1.12","-0.38","1.97",,429664,,1,7,"Top",173.77,52.82,,,592663,,,-9.44358736218232,-134.27599001604605,-7.266845614822436,14.048602156415047,32.95739389095063,-17.078396812523838,"3.51","1.71",380,"104.9",23,"90.7",2373,"5.7",661625,543272,592663,656555,516416,664761,681082,656941,596451,546318,"54.85",0.803,1.382,"1.25",1,1,1,6,47,5,"4-Seam Fastball",0,2,2,0,3,0,3,0,"Standard","Standard",129,"-0.071","1.032"
"FF","2022-05-07","95","-1.97","5.32","Grisham, Trent",663757,641154,"field_out","hit_into_play",,,,,9,"Trent Grisham pops out to shortstop Miguel Rojas.","R","L","R","SD","MIA","X",6,"popup",1,0,2022,"-0.32","1.14","0.61","2.22",630105,543333,595777,2,1,"Bot",108.94,137.65,,,607732,,,7.55605955086641,-138.11639773010893,-4.993373729969103,-5.867558413248101,33.31502686384604,-16.688137044859623,"3.51","1.75",164,"60.7",48,"95.6",2235,"6.9",662261,641154,607732,643265,665862,656388,500743,624585,650559,541645,"53.6",0.166,0.149,"0",1,0,0,3,9,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",223,"-0.071","-0.89"
"FS","2022-05-05","84.3","-1.41","5.75","Grisham, Trent",663757,542914,"field_out","hit_into_play",,,,,1,"Trent Grisham flies out to left fielder Jorge Soler.","R","L","R","SD","MIA","X",7,"fly_ball",1,0,2022,"-0.71","0.4","-0.4","3.06",,543333,595751,1,7,"Bot",82.98,109.31,,,668721,,,3.767028486556686,-122.86915840548036,-0.7195022363751188,-7.91740640911597,22.597801819781953,-28.193606081649033,"3.5","1.73",249,"93.9",52,"84.7",977,"6.3",662262,542914,668721,643265,665862,621563,500743,624585,660821,541645,"54.22",0.006,0.007,"0",1,0,0,3,51,2,"Split-Finger",2,1,2,1,1,2,2,1,"Standard","Standard",219,"-0.033","-0.53"
"CH","2022-05-04","83.1","-1.22","6.56","Grisham, Trent",663757,615698,"field_out","hit_into_play",,,,,1,"Trent Grisham flies out to left fielder Oscar Mercado.","R","L","R","CLE","SD","X",7,"fly_ball",0,1,2022,"-1.01","1.06","-0.43","3.06",,,,0,5,"Top",74,95.46,,,595978,,,3.8102539341764694,-121.00308102064922,-3.6100925125788987,-10.702861070930243,24.68277071508361,-21.30502625610715,"3.52","1.7",,"89.1",30,,1371,"6.4",663068,615698,595978,680911,665926,676391,642708,640458,664702,614177,"54.05",0.06,0.072,"0",1,0,0,3,35,2,"Changeup",1,3,3,1,3,1,3,1,"Standard","Standard",224,"0.017","-0.187"
"FF","2022-05-04","99.9","-0.71","6.17","Grisham, Trent",663757,661403,"field_out","hit_into_play",,,,,6,"Trent Grisham grounds out, first baseman Josh Naylor to pitcher Emmanuel Clase.","R","L","R","CLE","SD","X",3,"ground_ball",0,2,2022,"-0.24","0.95","0.32","2.93",,,,0,9,"Top",147.24,167.98,,,595978,,,3.38691597030207,-145.35689982638385,-5.7565598291884035,-4.214655733950859,33.65718034467028,-17.61528275017209,"3.52","1.7",3,"77.1",-47,"100",2502,"6.3",663068,661403,595978,647304,665926,680911,642708,680757,664702,614177,"54.2",0.14,0.126,"0",1,0,0,2,74,3,"4-Seam Fastball",5,5,5,5,5,5,5,5,"Standard","Standard",184,"0.058","-0.141"
"FF","2022-05-04","90.2","-0.89","6.35","Grisham, Trent",663757,668676,"field_out","hit_into_play",,,,,3,"Trent Grisham pops out to shortstop Amed Rosario.","R","L","R","CLE","SD","X",6,"popup",1,0,2022,"-0.74","1.71","0.5","3.1",,,,0,1,"Top",128.81,116.78,,,571912,,,4.90756611902733,-131.1482056988586,-5.589775213086521,-9.64263164952984,29.590695667275288,-11.488591417946816,"3.53","1.71",209,"76.6",62,"88",2007,"5.1",663067,668676,571912,647304,665926,608070,642708,680700,664702,680757,"55.41",0.02,0.018,"0",1,0,0,3,1,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",207,"0.022","-0.254"
"FF","2022-04-28","93.4","-1.59","5.66","Grisham, Trent",663757,641816,"field_out","hit_into_play",,,,,5,"Trent Grisham flies out sharply to right fielder Tyler Naquin.","R","L","R","CIN","SD","X",9,"fly_ball",1,1,2022,"-0.99","1.51","0.06","2.48",,,,1,5,"Top",191.77,96.65,,,656627,,,6.452777872752343,-135.8504434682117,-5.7760955954711015,-13.688958034199482,29.542204161077045,-12.436200277733144,"3.45","1.68",301,"100.6",44,"93.9",2352,"6.6",663078,641816,656627,458015,592273,592567,571657,502054,641584,571980,"53.9",0.054,0.083,"0",1,0,0,3,33,3,"4-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard",214,"0.017","-0.147"
"CU","2022-04-27","76.3","-2.28","5.36","Grisham, Trent",663757,661269,"triple","hit_into_play",,,,,8,"Trent Grisham triples (1) on a line drive to right fielder Aristides Aquino.","R","L","R","CIN","SD","X",9,"line_drive",1,2,2022,"1.65","-0.41","-0.02","1.85",,,,0,3,"Top",192.82,133.48,,,605244,,,1.7739904411295542,-111.06613269317445,0.5281790782554743,13.061423533706668,23.62476266731403,-35.89450986433969,"3.47","1.66",232,"92.4",19,"75.9",2577,"6.4",663148,661269,605244,458015,663697,608703,571657,502054,669222,606157,"54.08",0.38,0.356,"1.6",1,1,2,4,20,4,"Curveball",0,1,1,0,1,0,1,0,"Standard","Standard",50,"-0.088","0.949"
"CH","2022-04-27","89.9","-0.9","5.65","Grisham, Trent",663757,664294,"field_out","hit_into_play",,,,,7,"Trent Grisham grounds out to first baseman Joey Votto.   C.J. Abrams to 2nd.","R","L","R","CIN","SD","X",3,"ground_ball",1,2,2022,"-0.93","1.48","-0.38","2.04",,,682928,0,9,"Top",137.63,193.03,,,656627,,,3.2883800346850633,-130.88454660437483,-6.168572260965317,-11.446457459997513,26.34496707928255,-14.014882645468308,"3.47","1.66",5,"85.2",-21,"90.6",1974,"6.6",663148,664294,656627,458015,663697,592567,571657,502054,669222,641584,"53.89",0.077,0.069,"0",1,0,0,2,73,4,"Changeup",3,7,7,3,7,3,7,3,"Standard","Standard",214,"0.001","-0.406"
